elapsed_ms,record_type,kind,index,position_beats,callback_position_ms,sampled_position_ms,error_ms,value
65.754,callback,sync_point,0,0.008667,0.000,4.000,4.000,
65.899,callback,sync_point,0,0.008667,0.000,4.000,4.000,
66.008,callback,entry,0,0.008667,0.000,4.000,4.000,
66.273,callback,bar,0,0.008667,0.000,4.000,4.000,
66.363,callback,beat,0,0.008667,0.000,4.000,4.000,
66.453,callback,grid,0,0.008667,0.000,4.000,4.000,
176.123,boundary,quarter,0,0.262165,,,,0.25
293.397,boundary,half,0,0.513496,,,,
410.706,boundary,quarter,0,0.758328,,,,0.75
507.346,callback,beat,1,0.981493,448.000,453.000,5.000,
507.504,callback,grid,1,0.981493,448.000,453.000,5.000,
521.126,boundary,beat,1,1.011826,,,,
638.473,boundary,quarter,1,1.260991,,,,0.25
756.980,boundary,half,1,1.510156,,,,
873.062,boundary,quarter,1,1.759321,,,,0.75
976.561,callback,beat,2,1.997653,917.000,922.000,5.000,
976.717,callback,grid,2,1.997653,917.000,922.000,5.000,
983.456,boundary,beat,2,2.012819,,,,
1100.751,boundary,quarter,2,2.259818,,,,0.25
1218.044,boundary,half,2,2.508983,,,,
1322.686,boundary,quarter,2,2.751648,,,,0.75
1426.123,callback,beat,3,2.966146,1365.000,1369.000,4.000,
1426.296,callback,grid,3,2.966146,1365.000,1369.000,4.000,
1445.779,boundary,beat,3,3.013812,,,,
1563.070,boundary,quarter,3,3.258644,,,,0.25
1680.327,boundary,half,3,3.505642,,,,
1790.737,boundary,quarter,3,3.763474,,,,0.75
1894.226,callback,bar,4,3.980139,1835.000,1837.000,2.000,
1894.390,callback,beat,4,3.980139,1835.000,1837.000,2.000,
1894.719,callback,grid,4,3.980139,1835.000,1837.000,2.000,
1908.050,boundary,beat,4,4.010472,,,,
2025.839,boundary,quarter,4,4.261804,,,,0.25
2142.646,boundary,half,4,4.506636,,,,
2253.035,boundary,quarter,4,4.762300,,,,0.75
2363.410,callback,beat,5,4.996299,2304.000,2306.000,2.000,
2363.515,callback,grid,5,4.996299,2304.000,2306.000,2.000,
2370.332,boundary,beat,5,5.009299,,,,
2487.666,boundary,quarter,5,5.258464,,,,0.25
2598.062,boundary,half,5,5.514129,,,,
2715.343,boundary,quarter,5,5.758960,,,,0.75
2811.888,callback,beat,6,5.962625,2752.000,2752.000,0.000,
2811.989,callback,grid,6,5.962625,2752.000,2752.000,0.000,
2832.686,boundary,beat,6,6.010292,,,,
2950.382,boundary,quarter,6,6.257290,,,,0.25
3060.325,boundary,half,6,6.510788,,,,
3177.688,boundary,quarter,6,6.762120,,,,0.75
3288.148,callback,beat,7,6.991785,3221.000,3227.000,6.000,
3288.451,callback,grid,7,6.991785,3221.000,3227.000,6.000,
3294.965,boundary,beat,7,7.006952,,,,
3405.332,boundary,quarter,7,7.260450,,,,0.25
3522.698,boundary,half,7,7.511781,,,,
3639.926,boundary,quarter,7,7.758780,,,,0.75
3757.254,boundary,beat,8,8.007945,,,,
3757.322,callback,bar,8,8.007945,3691.000,3696.000,5.000,
3757.532,callback,beat,8,8.007945,3691.000,3696.000,5.000,
3757.698,callback,grid,8,8.007945,3691.000,3696.000,5.000,
3867.635,boundary,quarter,8,8.261443,,,,0.25
3984.981,boundary,half,8,8.510608,,,,
4102.261,boundary,quarter,8,8.757606,,,,0.75
4191.903,callback,beat,9,8.967771,4139.000,4139.000,0.000,
4192.034,callback,grid,9,8.967771,4139.000,4139.000,0.000,
4212.638,boundary,beat,9,9.013271,,,,
4329.992,boundary,quarter,9,9.262436,,,,0.25
4447.229,boundary,half,9,9.507268,,,,
4564.569,boundary,quarter,9,9.758599,,,,0.75
4668.042,callback,beat,10,9.996931,4608.000,4614.000,6.000,
4668.241,callback,grid,10,9.996931,4608.000,4614.000,6.000,
4674.948,boundary,beat,10,10.012097,,,,
4792.251,boundary,quarter,10,10.261262,,,,0.25
4909.569,boundary,half,10,10.510427,,,,
5027.708,boundary,quarter,10,10.757426,,,,0.75
5116.563,callback,beat,11,10.965424,5056.000,5061.000,5.000,
5116.789,callback,grid,11,10.965424,5056.000,5061.000,5.000,
5137.226,boundary,beat,11,11.010924,,,,
5282.832,boundary,quarter,11,11.327255,,,,0.25
5370.421,boundary,half,11,11.504920,,,,
5480.429,boundary,quarter,11,11.758419,,,,0.75
5583.837,callback,bar,12,11.975084,5525.000,5527.000,2.000,
5584.088,callback,beat,12,11.975084,5525.000,5527.000,2.000,
5584.259,callback,grid,12,11.975084,5525.000,5527.000,2.000,
5597.653,boundary,beat,12,12.005417,,,,
5714.944,boundary,quarter,12,12.254582,,,,0.25
5832.299,boundary,half,12,12.501580,,,,
5942.662,boundary,quarter,12,12.759412,,,,0.75
6053.026,callback,beat,13,12.991244,5995.000,5996.000,1.000,
6053.152,callback,grid,13,12.991244,5995.000,5996.000,1.000,
6059.957,boundary,beat,13,13.006410,,,,
6177.253,boundary,quarter,13,13.251242,,,,0.25
6287.674,boundary,half,13,13.506907,,,,
6404.947,boundary,quarter,13,13.756072,,,,0.75
6502.454,callback,beat,14,13.961903,6443.000,6444.000,1.000,
6502.624,callback,grid,14,13.961903,6443.000,6444.000,1.000,
6522.273,boundary,beat,14,14.005236,,,,
6639.585,boundary,quarter,14,14.254401,,,,0.25
6749.941,boundary,half,14,14.505733,,,,
6867.246,boundary,quarter,14,14.754898,,,,0.75
6978.145,callback,beat,15,14.988896,6912.000,6918.000,6.000,
6978.378,callback,grid,15,14.988896,6912.000,6918.000,6.000,
6984.556,boundary,beat,15,15.004063,,,,
7094.996,boundary,quarter,15,15.257561,,,,0.25
7212.239,boundary,half,15,15.506726,,,,
7329.573,boundary,quarter,15,15.753724,,,,0.75
7446.820,boundary,beat,16,16.002889,,,,
7446.859,arrangement,layer,1,16.002889,,,,true
7446.950,callback,bar,16,16.002889,7381.000,7386.000,5.000,
7447.026,callback,beat,16,16.002889,7381.000,7386.000,5.000,
7447.111,callback,grid,16,16.002889,7381.000,7386.000,5.000,
7557.287,boundary,quarter,16,16.256388,,,,0.25
7674.525,boundary,half,16,16.507719,,,,
7791.869,boundary,quarter,16,16.754717,,,,0.75
7895.352,callback,beat,17,16.975716,7829.000,7833.000,4.000,
7895.678,callback,grid,17,16.975716,7829.000,7833.000,4.000,
7916.052,boundary,beat,17,17.019049,,,,
8019.558,boundary,quarter,17,17.257381,,,,0.25
8136.906,boundary,half,17,17.504379,,,,
8254.192,boundary,quarter,17,17.753544,,,,0.75
8357.715,callback,beat,18,17.994042,8299.000,8305.000,6.000,
8357.869,callback,grid,18,17.994042,8299.000,8305.000,6.000,
8364.546,boundary,beat,18,18.009209,,,,
8481.856,boundary,quarter,18,18.258374,,,,0.25
8599.462,boundary,half,18,18.505372,,,,
8716.463,boundary,quarter,18,18.752370,,,,0.75
8826.846,boundary,beat,19,19.008035,,,,
8826.906,callback,beat,19,19.008035,8768.000,8773.000,5.000,
8827.047,callback,grid,19,19.008035,8768.000,8773.000,5.000,
8944.185,boundary,quarter,19,19.255034,,,,0.25
9061.437,boundary,half,19,19.506365,,,,
9178.756,boundary,quarter,19,19.751197,,,,0.75
9275.343,callback,bar,20,19.976529,9216.000,9220.000,4.000,
9275.492,callback,beat,20,19.976529,9216.000,9220.000,4.000,
9275.550,callback,grid,20,19.976529,9216.000,9220.000,4.000,
9289.149,boundary,beat,20,20.004695,,,,
9406.433,boundary,quarter,20,20.256027,,,,0.25
9523.744,boundary,half,20,20.503025,,,,
9634.172,boundary,quarter,20,20.758690,,,,0.75
9744.584,callback,beat,21,20.990522,9685.000,9688.000,3.000,
9744.792,callback,grid,21,20.990522,9685.000,9688.000,3.000,
9751.434,boundary,beat,21,21.005688,,,,
9868.729,boundary,quarter,21,21.252686,,,,0.25
9979.208,boundary,half,21,21.506185,,,,
10097.409,boundary,quarter,21,21.759683,,,,0.75
10194.318,callback,beat,22,21.959015,10133.000,10135.000,2.000,
10194.485,callback,grid,22,21.959015,10133.000,10135.000,2.000,
10213.736,boundary,beat,22,22.006681,,,,
10331.061,boundary,quarter,22,22.251513,,,,0.25
10441.448,boundary,half,22,22.507178,,,,
10559.058,boundary,quarter,22,22.756343,,,,0.75
10662.249,callback,beat,23,22.973008,10603.000,10603.000,0.000,
10662.463,callback,grid,23,22.973008,10603.000,10603.000,0.000,
10676.030,boundary,beat,23,23.003341,,,,
10793.351,boundary,quarter,23,23.254673,,,,0.25
10903.757,boundary,half,23,23.506004,,,,
11021.039,boundary,quarter,23,23.753002,,,,0.75
11131.425,callback,bar,24,23.989167,11072.000,11072.000,0.000,
11131.556,callback,beat,24,23.989167,11072.000,11072.000,0.000,
11131.659,callback,grid,24,23.989167,11072.000,11072.000,0.000,
11138.384,boundary,beat,24,24.004334,,,,
11248.761,boundary,quarter,24,24.257832,,,,0.25
11366.031,boundary,half,24,24.506997,,,,
11483.331,boundary,quarter,24,24.753996,,,,0.75
11586.884,callback,beat,25,24.974994,11520.000,11525.000,5.000,
11587.082,callback,grid,25,24.974994,11520.000,11525.000,5.000,
11600.710,boundary,beat,25,25.000994,,,,
11711.062,boundary,quarter,25,25.256659,,,,0.25
11828.477,boundary,half,25,25.505824,,,,
11946.403,boundary,quarter,25,25.757155,,,,0.75
12056.416,callback,beat,26,25.988987,11989.000,11994.000,5.000,
12056.585,callback,grid,26,25.988987,11989.000,11994.000,5.000,
12069.869,boundary,beat,26,26.014987,,,,
12173.373,boundary,quarter,26,26.257652,,,,0.25
12290.667,boundary,half,26,26.504650,,,,
12408.234,boundary,quarter,26,26.751648,,,,0.75
12511.428,callback,beat,27,26.994313,12459.000,12459.000,0.000,
12511.581,callback,grid,27,26.994313,12459.000,12459.000,0.000,
12518.356,boundary,beat,27,27.009480,,,,
12635.644,boundary,quarter,27,27.254312,,,,0.25
12752.927,boundary,half,27,27.503477,,,,
12870.240,boundary,quarter,27,27.750475,,,,0.75
12966.851,callback,bar,28,27.975807,12907.000,12912.000,5.000,
12967.014,callback,beat,28,27.975807,12907.000,12912.000,5.000,
12967.107,callback,grid,28,27.975807,12907.000,12912.000,5.000,
12980.650,boundary,beat,28,28.006140,,,,
13098.013,boundary,quarter,28,28.255305,,,,0.25
13215.235,boundary,half,28,28.500136,,,,
13325.657,boundary,quarter,28,28.755801,,,,0.75
13436.562,callback,beat,29,28.991966,13376.000,13381.000,5.000,
13437.277,callback,grid,29,28.991966,13376.000,13381.000,5.000,
13442.991,boundary,beat,29,29.004966,,,,
13560.276,boundary,quarter,29,29.251964,,,,0.25
13677.529,boundary,half,29,29.503296,,,,
13788.159,boundary,quarter,29,29.754628,,,,0.75
13906.000,boundary,beat,30,30.005959,,,,
13906.051,callback,beat,30,30.005959,13845.000,13849.000,4.000,
13906.228,callback,grid,30,30.005959,13845.000,13849.000,4.000,
14022.577,boundary,quarter,30,30.252957,,,,0.25
14132.956,boundary,half,30,30.506456,,,,
14250.248,boundary,quarter,30,30.755621,,,,0.75
14353.773,callback,beat,31,30.972286,14293.000,14295.000,2.000,
14353.939,callback,grid,31,30.972286,14293.000,14295.000,2.000,
14367.569,boundary,beat,31,31.002619,,,,
14484.854,boundary,quarter,31,31.251784,,,,0.25
14595.258,boundary,half,31,31.505282,,,,
14712.564,boundary,quarter,31,31.756614,,,,0.75
14829.851,boundary,beat,32,32.003612,,,,
14829.924,arrangement,transition,2,32.003612,,,,alternate
14954.071,boundary,quarter,32,32.265777,,,,0.25
15057.529,boundary,half,32,32.506275,,,,
15174.867,boundary,quarter,32,32.753274,,,,0.75
15271.471,callback,beat,33,32.954772,441.000,441.000,0.000,
15271.616,callback,grid,33,32.954772,441.000,441.000,0.000,
15292.177,boundary,beat,33,33.002438,,,,
15402.561,boundary,quarter,33,33.253770,,,,0.25
15523.719,boundary,half,33,33.513768,,,,
15637.478,boundary,quarter,33,33.752100,,,,0.75
15747.700,callback,beat,34,33.988265,911.000,917.000,6.000,
15747.948,callback,grid,34,33.988265,911.000,917.000,6.000,
15754.766,boundary,beat,34,34.001265,,,,
15864.847,boundary,quarter,34,34.256930,,,,0.25
15982.170,boundary,half,34,34.501761,,,,
16099.491,boundary,quarter,34,34.750926,,,,0.75
16209.812,boundary,beat,35,35.004425,,,,
16216.775,callback,beat,35,35.004425,1380.000,1385.000,5.000,
16217.044,callback,grid,35,35.004425,1380.000,1385.000,5.000,
16327.127,boundary,quarter,35,35.253590,,,,0.25
16444.440,boundary,half,35,35.504921,,,,
16568.667,boundary,quarter,35,35.764919,,,,0.75
16651.430,callback,bar,36,35.959918,1828.000,1828.000,0.000,
16651.583,callback,beat,36,35.959918,1828.000,1828.000,0.000,
16651.667,callback,grid,36,35.959918,1828.000,1828.000,0.000,
16672.181,boundary,beat,36,36.005418,,,,
16789.458,boundary,quarter,36,36.254583,,,,0.25
16906.801,boundary,half,36,36.501581,,,,
17017.422,boundary,quarter,36,36.755079,,,,0.75
17127.539,callback,beat,37,36.989078,2297.000,2303.000,6.000,
17127.687,callback,grid,37,36.989078,2297.000,2303.000,6.000,
17134.464,boundary,beat,37,37.004244,,,,
17251.838,boundary,quarter,37,37.253409,,,,0.25
17369.086,boundary,half,37,37.500407,,,,
17481.659,boundary,quarter,37,37.760406,,,,0.75
17596.769,boundary,beat,38,38.005237,,,,
17596.825,callback,beat,38,38.005237,2767.000,2772.000,5.000,
17597.037,callback,grid,38,38.005237,2767.000,2772.000,5.000,
17714.061,boundary,quarter,38,38.250069,,,,0.25
17831.507,boundary,half,38,38.501400,,,,
17941.907,boundary,quarter,38,38.754899,,,,0.75
18045.229,callback,beat,39,38.973731,3215.000,3219.000,4.000,
18045.404,callback,grid,39,38.973731,3215.000,3219.000,4.000,
18059.029,boundary,beat,39,39.001897,,,,
18176.824,boundary,quarter,39,39.251062,,,,0.25
18286.750,boundary,half,39,39.504560,,,,
18404.048,boundary,quarter,39,39.753725,,,,0.75
18514.452,callback,bar,40,39.987724,3684.000,3687.000,3.000,
18514.610,callback,beat,40,39.987724,3684.000,3687.000,3.000,
18514.727,callback,grid,40,39.987724,3684.000,3687.000,3.000,
18521.326,boundary,beat,40,40.002890,,,,
18645.549,boundary,quarter,40,40.267222,,,,0.25
18749.048,boundary,half,40,40.505553,,,,
18866.356,boundary,quarter,40,40.752552,,,,0.75
18984.162,boundary,beat,41,41.001717,,,,
18984.218,callback,beat,41,41.001717,4153.000,4155.000,2.000,
18984.350,callback,grid,41,41.001717,4153.000,4155.000,2.000,
19107.890,boundary,quarter,41,41.263881,,,,0.25
19211.348,boundary,half,41,41.506546,,,,
19329.329,boundary,quarter,41,41.753545,,,,0.75
19432.194,callback,beat,42,41.968043,4601.000,4601.000,0.000,
19432.401,callback,grid,42,41.968043,4601.000,4601.000,0.000,
19453.069,boundary,beat,42,42.017876,,,,
19556.363,boundary,quarter,42,42.256208,,,,0.25
19673.664,boundary,half,42,42.503206,,,,
19790.940,boundary,quarter,42,42.750204,,,,0.75
19901.348,callback,beat,43,42.988536,5071.000,5071.000,0.000,
19901.507,callback,grid,43,42.988536,5071.000,5071.000,0.000,
19915.169,boundary,beat,43,43.014536,,,,
20018.672,boundary,quarter,43,43.252868,,,,0.25
20135.928,boundary,half,43,43.502033,,,,
20253.305,boundary,quarter,43,43.751197,,,,0.75
20342.976,callback,bar,44,43.959196,5519.000,5520.000,1.000,
20343.201,callback,beat,44,43.959196,5519.000,5520.000,1.000,
20343.316,callback,grid,44,43.959196,5519.000,5520.000,1.000,
20363.756,boundary,beat,44,44.004696,,,,
20480.944,boundary,quarter,44,44.253861,,,,0.25
20605.498,boundary,half,44,44.520359,,,,
20715.631,boundary,quarter,44,44.750024,,,,0.75
20812.178,callback,beat,45,44.973189,5988.000,5988.000,0.000,
20812.424,callback,grid,45,44.973189,5988.000,5988.000,0.000,
20825.949,boundary,beat,45,45.003522,,,,
20943.258,boundary,quarter,45,45.252687,,,,0.25
21060.538,boundary,half,45,45.501852,,,,
21173.765,boundary,quarter,45,45.759684,,,,0.75
21281.660,callback,beat,46,45.989349,6457.000,6457.000,0.000,
21281.802,callback,grid,46,45.989349,6457.000,6457.000,0.000,
21288.615,boundary,beat,46,46.004515,,,,
21405.549,boundary,quarter,46,46.251514,,,,0.25
21522.833,boundary,half,46,46.500678,,,,
21633.265,boundary,quarter,46,46.756343,,,,0.75
21736.778,callback,beat,47,46.970842,6905.000,6910.000,5.000,
21736.933,callback,grid,47,46.970842,6905.000,6910.000,5.000,
21750.565,boundary,beat,47,47.001175,,,,
21867.861,boundary,quarter,47,47.250340,,,,0.25
21992.053,boundary,half,47,47.514671,,,,
22095.579,boundary,quarter,47,47.755170,,,,0.75
22205.986,callback,bar,48,47.987002,7375.000,7379.000,4.000,
22206.138,callback,beat,48,47.987002,7375.000,7379.000,4.000,
22206.370,callback,grid,48,47.987002,7375.000,7379.000,4.000,
22212.859,boundary,beat,48,48.002168,,,,
22212.918,arrangement,layer,3,48.002168,,,,false
22337.109,boundary,quarter,48,48.266500,,,,0.25
22440.560,boundary,half,48,48.504831,,,,
22557.889,boundary,quarter,48,48.751830,,,,0.75
22676.537,boundary,beat,49,49.005328,,,,
22676.604,callback,beat,49,49.005328,7844.000,7849.000,5.000,
22676.796,callback,grid,49,49.005328,7844.000,7849.000,5.000,
22792.726,boundary,quarter,49,49.250159,,,,0.25
22903.065,boundary,half,49,49.505824,,,,
23020.218,boundary,quarter,49,49.750656,,,,0.75
23123.655,callback,beat,50,49.969488,8292.000,8294.000,2.000,
23123.795,callback,grid,50,49.969488,8292.000,8294.000,2.000,
23144.349,boundary,beat,50,50.017154,,,,
23247.836,boundary,quarter,50,50.253319,,,,0.25
23365.127,boundary,half,50,50.502484,,,,
23482.442,boundary,quarter,50,50.753816,,,,0.75
23592.832,callback,beat,51,50.983481,8761.000,8762.000,1.000,
23592.946,callback,grid,51,50.983481,8761.000,8762.000,1.000,
23606.676,boundary,beat,51,51.013814,,,,
23710.150,boundary,quarter,51,51.252146,,,,0.25
23827.433,boundary,half,51,51.503477,,,,
23944.747,boundary,quarter,51,51.750476,,,,0.75
24055.239,boundary,beat,52,52.001807,,,,
24062.044,callback,bar,52,52.001807,9231.000,9231.000,0.000,
24062.360,callback,beat,52,52.001807,9231.000,9231.000,0.000,
24062.847,callback,grid,52,52.001807,9231.000,9231.000,0.000,
24172.452,boundary,quarter,52,52.250972,,,,0.25
24289.731,boundary,half,52,52.500137,,,,
24413.996,boundary,quarter,52,52.764469,,,,0.75
24503.685,callback,beat,53,52.974634,9679.000,9681.000,2.000,
24503.845,callback,grid,53,52.974634,9679.000,9681.000,2.000,
24517.450,boundary,beat,53,53.004967,,,,
24634.756,boundary,quarter,53,53.254132,,,,0.25
24758.979,boundary,half,53,53.514130,,,,
24877.064,boundary,quarter,53,53.765462,,,,0.75
24972.864,callback,beat,54,53.988627,10148.000,10149.000,1.000,
24973.009,callback,grid,54,53.988627,10148.000,10149.000,1.000,
24979.737,boundary,beat,54,54.003793,,,,
25097.034,boundary,quarter,54,54.250792,,,,0.25
25214.364,boundary,half,54,54.502123,,,,
25324.966,boundary,quarter,54,54.753455,,,,0.75
25421.349,callback,beat,55,54.957120,10596.000,10596.000,0.000,
25421.486,callback,grid,55,54.957120,10596.000,10596.000,0.000,
25442.048,boundary,beat,55,55.002620,,,,
25559.347,boundary,quarter,55,55.251785,,,,0.25
25683.533,boundary,half,55,55.516116,,,,
25787.059,boundary,quarter,55,55.754448,,,,0.75
25897.447,callback,bar,56,55.986280,11065.000,11071.000,6.000,
25897.634,callback,beat,56,55.986280,11065.000,11071.000,6.000,
25897.729,callback,grid,56,55.986280,11065.000,11071.000,6.000,
25904.356,boundary,beat,56,56.001446,,,,
26021.678,boundary,quarter,56,56.250611,,,,0.25
26145.876,boundary,half,56,56.512776,,,,
26249.357,boundary,quarter,56,56.753274,,,,0.75
26366.705,boundary,beat,57,57.002439,,,,
26366.766,callback,beat,57,57.002439,11535.000,11540.000,5.000,
26366.911,callback,grid,57,57.002439,11535.000,11540.000,5.000,
26491.031,boundary,quarter,57,57.262437,,,,0.25
26594.477,boundary,half,57,57.505102,,,,
26711.659,boundary,quarter,57,57.752101,,,,0.75
26815.303,callback,beat,58,57.970933,11983.000,11987.000,4.000,
26815.452,callback,grid,58,57.970933,11983.000,11987.000,4.000,
26835.831,boundary,beat,58,58.016432,,,,
26939.380,boundary,quarter,58,58.252597,,,,0.25
27056.662,boundary,half,58,58.501762,,,,
27173.948,boundary,quarter,58,58.750927,,,,0.75
27284.345,callback,beat,59,58.984926,12452.000,12455.000,3.000,
27284.493,callback,grid,59,58.984926,12452.000,12455.000,3.000,
27291.283,boundary,beat,59,59.000092,,,,
27401.657,boundary,quarter,59,59.253590,,,,0.25
27518.932,boundary,half,59,59.502755,,,,
27643.199,boundary,quarter,59,59.767087,,,,0.75
27753.797,callback,bar,60,59.998918,12921.000,12923.000,2.000,
27754.038,callback,beat,60,59.998918,12921.000,12923.000,2.000,
27754.133,callback,grid,60,59.998918,12921.000,12923.000,2.000,
27760.458,boundary,beat,60,60.014085,,,,
27863.976,boundary,quarter,60,60.252417,,,,0.25
27981.290,boundary,half,60,60.503748,,,,
28098.542,boundary,quarter,60,60.750747,,,,0.75
28195.307,callback,beat,61,60.973912,13369.000,13373.000,4.000,
28195.502,callback,grid,61,60.973912,13369.000,13373.000,4.000,
28208.982,boundary,beat,61,61.002078,,,,
28327.920,boundary,quarter,61,61.255576,,,,0.25
28443.718,boundary,half,61,61.500408,,,,
28567.736,boundary,quarter,61,61.764740,,,,0.75
28664.455,callback,beat,62,61.990071,13839.000,13842.000,3.000,
28664.614,callback,grid,62,61.990071,13839.000,13842.000,3.000,
28671.279,boundary,beat,62,62.005238,,,,
28788.560,boundary,quarter,62,62.250070,,,,0.25
28912.726,boundary,half,62,62.514401,,,,
29030.026,boundary,quarter,62,62.761399,,,,0.75
29112.838,callback,beat,63,62.956398,14287.000,14288.000,1.000,
29112.982,callback,grid,63,62.956398,14287.000,14288.000,1.000,
29133.533,boundary,beat,63,63.004064,,,,
29250.894,boundary,quarter,63,63.251063,,,,0.25
29375.030,boundary,half,63,63.515394,,,,
29478.646,boundary,quarter,63,63.753726,,,,0.75
29596.442,boundary,beat,64,64.002891,,,,
29596.523,arrangement,transition,4,64.002891,,,,loop
29713.249,boundary,quarter,64,64.252056,,,,0.25
29837.373,boundary,half,64,64.514221,,,,
29942.564,boundary,quarter,64,64.759052,,,,0.75
30051.238,callback,beat,65,64.986551,456.000,456.000,0.000,
30051.379,callback,grid,65,64.986551,456.000,456.000,0.000,
30065.087,boundary,beat,65,65.014717,,,,
30182.408,boundary,quarter,65,65.266049,,,,0.25
30285.861,boundary,half,65,65.502214,,,,
30403.139,boundary,quarter,65,65.751379,,,,0.75
30506.656,callback,beat,66,65.968044,904.000,909.000,5.000,
30506.911,callback,grid,66,65.968044,904.000,909.000,5.000,
30527.525,boundary,beat,66,66.017877,,,,
30644.642,boundary,quarter,66,66.262709,,,,0.25
30748.150,boundary,half,66,66.501040,,,,
30865.445,boundary,quarter,66,66.752372,,,,0.75
30975.857,callback,beat,67,66.984204,1374.000,1378.000,4.000,
30976.006,callback,grid,67,66.984204,1374.000,1378.000,4.000,
30989.636,boundary,beat,67,67.014537,,,,
31093.181,boundary,quarter,67,67.250702,,,,0.25
31210.452,boundary,half,67,67.502033,,,,
31334.685,boundary,quarter,67,67.766365,,,,0.75
31445.059,callback,bar,68,67.998197,1843.000,1846.000,3.000,
31445.259,callback,beat,68,67.998197,1843.000,1846.000,3.000,
31445.618,callback,grid,68,67.998197,1843.000,1846.000,3.000,
31452.141,boundary,beat,68,68.013363,,,,
31555.477,boundary,quarter,68,68.253861,,,,0.25
31672.758,boundary,half,68,68.503026,,,,
31790.466,boundary,quarter,68,68.750025,,,,0.75
31893.574,callback,beat,69,68.971023,2291.000,2293.000,2.000,
31893.742,callback,grid,69,68.971023,2291.000,2293.000,2.000,
31914.254,boundary,beat,69,69.014356,,,,
32017.826,boundary,quarter,69,69.252688,,,,0.25
32141.961,boundary,half,69,69.517019,,,,
32252.370,boundary,quarter,69,69.751018,,,,0.75
32355.848,callback,beat,70,69.987183,2760.000,2764.000,4.000,
32355.991,callback,grid,70,69.987183,2760.000,2764.000,4.000,
32362.734,boundary,beat,70,70.002349,,,,
32486.951,boundary,quarter,70,70.266681,,,,0.25
32597.337,boundary,half,70,70.500679,,,,
32721.574,boundary,quarter,70,70.765011,,,,0.75
32825.056,boundary,beat,71,71.003342,,,,
32825.104,callback,beat,71,71.003342,3230.000,3233.000,3.000,
32825.225,callback,grid,71,71.003342,3230.000,3233.000,3.000,
32942.865,boundary,quarter,71,71.250341,,,,0.25
33066.661,boundary,half,71,71.514672,,,,
33170.077,boundary,quarter,71,71.750837,,,,0.75
33273.660,callback,bar,72,71.971836,3678.000,3680.000,2.000,
33273.824,callback,beat,72,71.971836,3678.000,3680.000,2.000,
33273.988,callback,grid,72,71.971836,3678.000,3680.000,2.000,
33287.414,boundary,beat,72,72.002169,,,,
33405.323,boundary,quarter,72,72.253500,,,,0.25
33528.851,boundary,half,72,72.511332,,,,
33633.033,boundary,quarter,72,72.753997,,,,0.75
33742.761,callback,beat,73,72.985829,4147.000,4148.000,1.000,
33742.957,callback,grid,73,72.985829,4147.000,4148.000,1.000,
33749.977,boundary,beat,73,73.000995,,,,
33873.861,boundary,quarter,73,73.265327,,,,0.25
33977.344,boundary,half,73,73.501492,,,,
34094.639,boundary,quarter,73,73.750657,,,,0.75
34191.260,callback,beat,74,73.954322,4595.000,4595.000,0.000,
34191.512,callback,grid,74,73.954322,4595.000,4595.000,0.000,
34218.832,boundary,beat,74,74.014988,,,,
34336.148,boundary,quarter,74,74.261987,,,,0.25
34439.666,boundary,half,74,74.502485,,,,
34556.954,boundary,quarter,74,74.751650,,,,0.75
34667.384,callback,beat,75,74.983482,5064.000,5070.000,6.000,
34667.727,callback,grid,75,74.983482,5064.000,5070.000,6.000,
34681.323,boundary,beat,75,75.018148,,,,
34798.941,boundary,quarter,75,75.262980,,,,0.25
34901.937,boundary,half,75,75.501311,,,,
35019.255,boundary,quarter,75,75.750476,,,,0.75
35136.577,callback,bar,76,75.999641,5534.000,5539.000,5.000,
35136.942,callback,beat,76,75.999641,5534.000,5539.000,5.000,
35137.131,callback,grid,76,75.999641,5534.000,5539.000,5.000,
35143.622,boundary,beat,76,76.014808,,,,
35247.077,boundary,quarter,76,76.250973,,,,0.25
35364.507,boundary,half,76,76.502304,,,,
35488.472,boundary,quarter,76,76.764469,,,,0.75
35585.093,callback,beat,77,76.968134,5982.000,5985.000,3.000,
35585.341,callback,grid,77,76.968134,5982.000,5985.000,3.000,
35605.774,boundary,beat,77,77.013634,,,,
35711.835,boundary,quarter,77,77.258466,,,,0.25
35833.453,boundary,half,77,77.518464,,,,
35950.801,boundary,quarter,77,77.763296,,,,0.75
36056.087,callback,beat,78,77.986461,6451.000,6455.000,4.000,
36056.263,callback,grid,78,77.986461,6451.000,6455.000,4.000,
36068.039,boundary,beat,78,78.010294,,,,
36171.683,boundary,quarter,78,78.252959,,,,0.25
36295.732,boundary,half,78,78.515124,,,,
36413.051,boundary,quarter,78,78.764289,,,,0.75
36516.561,boundary,beat,79,79.002620,,,,
36516.615,callback,beat,79,79.002620,6920.000,6925.000,5.000,
36516.745,callback,grid,79,79.002620,6920.000,6925.000,5.000,
36640.850,boundary,quarter,79,79.264785,,,,0.25
36758.054,boundary,half,79,79.513950,,,,
36875.390,boundary,quarter,79,79.763115,,,,0.75
36965.022,callback,bar,80,79.968947,7368.000,7371.000,3.000,
36965.218,callback,beat,80,79.968947,7368.000,7371.000,3.000,
36965.421,callback,grid,80,79.968947,7368.000,7371.000,3.000,
36979.909,boundary,beat,80,80.001447,,,,
36979.963,arrangement,layer,5,80.001447,,,,true
